0.1477961540222168,13,2,28,1
0.14788079261779785,12,2,28,1
0.14738249778747559,14,2,28,1
0.14868950843811035,8,2,28,1
0.14747023582458496,15,2,28,1
0.14970874786376953,26,2,28,1
0.1496114730834961,0,2,28,1
0.1485610008239746,6,2,28,1
0.14923310279846191,3,2,28,1
0.1480271816253662,16,2,28,1
0.1483299732208252,17,2,28,1
0.1486506462097168,9,2,28,1
0.14899659156799316,20,2,28,1
0.14771580696105957,11,2,28,1
0.14979052543640137,23,2,28,1
0.14914774894714355,22,2,28,1
0.1498410701751709,25,2,28,1
0.1499769687652588,24,2,28,1
0.14846491813659668,18,2,28,1
0.15027356147766113,27,2,28,1
0.14860749244689941,7,2,28,1
0.14928722381591797,4,2,28,1
0.1482541561126709,10,2,28,1
0.14924144744873047,2,2,28,1
0.14844036102294922,19,2,28,1
0.14940762519836426,1,2,28,1
0.148834228515625,5,2,28,1
0.1494152545928955,21,2,28,1
0.14927244186401367,13,2,28,2
0.15031695365905762,14,2,28,2
0.15169811248779297,15,2,28,2
0.15302014350891113,12,2,28,2
0.1510155200958252,16,2,28,2
0.15130901336669922,11,2,28,2
0.1486363410949707,17,2,28,2
0.14914488792419434,10,2,28,2
0.14942359924316406,9,2,28,2
0.1537489891052246,8,2,28,2
0.14816594123840332,18,2,28,2
0.1514878273010254,19,2,28,2
0.1509099006652832,7,2,28,2
0.14989662170410156,20,2,28,2
0.1525733470916748,6,2,28,2
0.14583182334899902,21,2,28,2
0.15265393257141113,5,2,28,2
0.15305829048156738,22,2,28,2
0.15194106101989746,4,2,28,2
0.152479887008667,23,2,28,2
0.15188026428222656,3,2,28,2
0.15252065658569336,24,2,28,2
0.1520547866821289,2,2,28,2
0.15084385871887207,25,2,28,2
0.155134916305542,1,2,28,2
0.14844012260437012,0,2,28,2
0.1514286994934082,26,2,28,2
0.15395712852478027,27,2,28,2
0.14690637588500977,14,2,28,3
0.14178824424743652,12,2,28,3
0.1471414566040039,15,2,28,3
0.1438601016998291,13,2,28,3
0.1470789909362793,11,2,28,3
0.14941835403442383,16,2,28,3
0.1495499610900879,10,2,28,3
0.15067219734191895,17,2,28,3
0.1474442481994629,18,2,28,3
0.15087604522705078,9,2,28,3
0.14907264709472656,19,2,28,3
0.15022969245910645,8,2,28,3
0.15105962753295898,7,2,28,3
0.1515347957611084,20,2,28,3
0.14943838119506836,6,2,28,3
0.15173602104187012,21,2,28,3
0.15083622932434082,5,2,28,3
0.15192961692810059,22,2,28,3
0.14970803260803223,4,2,28,3
0.14869236946105957,23,2,28,3
0.1519010066986084,3,2,28,3
0.15144824981689453,24,2,28,3
0.15049362182617188,2,2,28,3
0.15207147598266602,25,2,28,3
0.15063834190368652,1,2,28,3
0.150526762008667,26,2,28,3
0.1503925323486328,0,2,28,3
0.151930570602417,27,2,28,3
0.15235209465026855,13,2,28,4
0.14407706260681152,14,2,28,4
0.15124201774597168,15,2,28,4
0.14464950561523438,12,2,28,4
0.14761877059936523,11,2,28,4
0.14768290519714355,16,2,28,4
0.14717960357666016,17,2,28,4
0.14536094665527344,10,2,28,4
0.1529381275177002,9,2,28,4
0.15459990501403809,18,2,28,4
0.15607762336730957,8,2,28,4
0.15294218063354492,19,2,28,4
0.15269017219543457,7,2,28,4
0.1565842628479004,20,2,28,4
0.14994502067565918,6,2,28,4
0.15692830085754395,21,2,28,4
0.15530800819396973,5,2,28,4
0.15657758712768555,22,2,28,4
0.15033507347106934,4,2,28,4
0.1492176055908203,23,2,28,4
0.14976954460144043,3,2,28,4
0.15726065635681152,24,2,28,4
0.1502070426940918,2,2,28,4
0.14997434616088867,1,2,28,4
0.15253520011901855,25,2,28,4
0.15456604957580566,26,2,28,4
0.1472911834716797,0,2,28,4
0.14963126182556152,27,2,28,4
0.15053820610046387,14,2,28,5
0.1534290313720703,13,2,28,5
0.15244174003601074,15,2,28,5
0.15169787406921387,12,2,28,5
0.15168285369873047,16,2,28,5
0.15509772300720215,11,2,28,5
0.16279387474060059,17,2,28,5
0.1609513759613037,10,2,28,5
0.16167235374450684,9,2,28,5
0.15285921096801758,18,2,28,5
0.15265870094299316,8,2,28,5
0.15690827369689941,7,2,28,5
0.1634199619293213,20,2,28,5
0.16281843185424805,19,2,28,5
0.1539905071258545,6,2,28,5
0.1555635929107666,21,2,28,5
0.15389204025268555,5,2,28,5
0.1636652946472168,22,2,28,5
0.1501784324645996,4,2,28,5
0.16402006149291992,23,2,28,5
0.15771055221557617,3,2,28,5
0.15329217910766602,24,2,28,5
0.16262602806091309,2,2,28,5
0.15378785133361816,25,2,28,5
0.15242552757263184,1,2,28,5
0.15428376197814941,27,2,28,5
0.1566786766052246,26,2,28,5
0.15557289123535156,0,2,28,5
0.23284673690795898,13,4,28,1
0.23419952392578125,14,4,28,1
0.23260283470153809,12,4,28,1
0.23754334449768066,15,4,28,1
0.2399463653564453,11,4,28,1
0.23954248428344727,16,4,28,1
0.23550677299499512,10,4,28,1
0.24412918090820312,17,4,28,1
0.23778867721557617,9,4,28,1
0.2395789623260498,8,4,28,1
0.23910140991210938,18,4,28,1
0.23980975151062012,19,4,28,1
0.2449347972869873,7,4,28,1
0.24013590812683105,20,4,28,1
