224.4504120349884,0,3200,1,1
218.70314979553223,0,3200,1,2
218.36119675636292,0,3200,1,3
218.71292805671692,0,3200,1,4
221.4761679172516,0,3200,1,5
128.92090582847595,0,3200,2,1
128.95276594161987,1,3200,2,1
128.67527437210083,0,3200,2,2
128.70690178871155,1,3200,2,2
131.5430464744568,0,3200,2,3
131.58232927322388,1,3200,2,3
130.7819664478302,0,3200,2,4
130.81215357780457,1,3200,2,4
128.96685481071472,0,3200,2,5
128.99847435951233,1,3200,2,5
90.94670486450195,0,3200,3,1
90.97072982788086,2,3200,3,1
90.97277784347534,1,3200,3,1
90.5959541797638,0,3200,3,2
90.61990642547607,2,3200,3,2
90.62163925170898,1,3200,3,2
90.0149176120758,0,3200,3,3
90.03994727134705,1,3200,3,3
90.04054832458496,2,3200,3,3
93.05428528785706,0,3200,3,4
93.07205271720886,1,3200,3,4
93.07728219032288,2,3200,3,4
91.26897120475769,0,3200,3,5
91.29173469543457,1,3200,3,5
91.29817509651184,2,3200,3,5
68.7960958480835,0,3200,4,1
68.81555795669556,1,3200,4,1
68.81542325019836,3,3200,4,1
68.81562280654907,2,3200,4,1
68.77988505363464,0,3200,4,2
68.79881739616394,2,3200,4,2
68.79909014701843,3,3200,4,2
68.79945039749146,1,3200,4,2
68.65777039527893,0,3200,4,3
68.67715525627136,1,3200,4,3
68.67702531814575,3,3200,4,3
68.67714810371399,2,3200,4,3
69.4611279964447,0,3200,4,4
69.4816164970398,1,3200,4,4
69.48183560371399,2,3200,4,4
69.48367428779602,3,3200,4,4
69.53768873214722,0,3200,4,5
69.55758094787598,2,3200,4,5
69.55915260314941,3,3200,4,5
69.55940842628479,1,3200,4,5
54.55003595352173,0,3200,5,1
54.56168746948242,4,3200,5,1
54.56352090835571,3,3200,5,1
54.56423020362854,2,3200,5,1
54.56606841087341,1,3200,5,1
54.54083204269409,0,3200,5,2
54.55769944190979,1,3200,5,2
54.55814051628113,4,3200,5,2
54.56004071235657,3,3200,5,2
54.56024646759033,2,3200,5,2
54.50952625274658,0,3200,5,3
54.52511668205261,1,3200,5,3
54.52593159675598,2,3200,5,3
54.526236057281494,4,3200,5,3
54.52717423439026,3,3200,5,3
54.079330921173096,0,3200,5,4
54.094030141830444,4,3200,5,4
54.09474539756775,3,3200,5,4
54.09481239318848,2,3200,5,4
54.09636378288269,1,3200,5,4
54.507418155670166,0,3200,5,5
54.52263951301575,1,3200,5,5
54.52364802360535,2,3200,5,5
54.52520298957825,4,3200,5,5
54.52536869049072,3,3200,5,5
45.0365252494812,0,3200,6,1
45.04843831062317,1,3200,6,1
45.048429012298584,3,3200,6,1
45.048364877700806,2,3200,6,1
45.050365924835205,4,3200,6,1
45.05192041397095,5,3200,6,1
45.18719696998596,0,3200,6,2
45.20153880119324,3,3200,6,2
45.201817989349365,5,3200,6,2
45.202290296554565,1,3200,6,2
45.20208168029785,4,3200,6,2
45.20241045951843,2,3200,6,2
44.88591933250427,0,3200,6,3
44.897252559661865,5,3200,6,3
44.898210763931274,4,3200,6,3
44.89891171455383,3,3200,6,3
44.899877309799194,2,3200,6,3
44.901100158691406,1,3200,6,3
44.983874797821045,0,3200,6,4
44.99850678443909,5,3200,6,4
44.99833703041077,4,3200,6,4
44.99952793121338,1,3200,6,4
45.000061988830566,3,3200,6,4
45.0011568069458,2,3200,6,4
45.01190400123596,0,3200,6,5
45.02603793144226,1,3200,6,5
45.02741003036499,5,3200,6,5
45.02720785140991,2,3200,6,5
45.027382612228394,4,3200,6,5
45.03016901016235,3,3200,6,5
38.499882221221924,0,3200,7,1
38.508811473846436,2,3200,7,1
38.5095419883728,3,3200,7,1
38.50994062423706,1,3200,7,1
38.51106548309326,4,3200,7,1
38.51273488998413,5,3200,7,1
38.514665603637695,6,3200,7,1
38.32320165634155,0,3200,7,2
38.33617615699768,1,3200,7,2
38.33786869049072,2,3200,7,2
38.336209535598755,3,3200,7,2
38.337098360061646,6,3200,7,2
38.3360276222229,5,3200,7,2
38.33678579330444,4,3200,7,2
38.24135613441467,0,3200,7,3
38.25342774391174,1,3200,7,3
38.253507137298584,2,3200,7,3
38.2534556388855,6,3200,7,3
38.25384783744812,3,3200,7,3
38.25542116165161,5,3200,7,3
38.254563331604004,4,3200,7,3
38.46678590774536,0,3200,7,4
38.480480432510376,6,3200,7,4
38.48061800003052,2,3200,7,4
38.48094964027405,4,3200,7,4
38.48135161399841,1,3200,7,4
38.48131442070007,5,3200,7,4
38.48163294792175,3,3200,7,4
38.112996339797974,0,3200,7,5
38.12446069717407,1,3200,7,5
38.12511205673218,2,3200,7,5
38.1270477771759,3,3200,7,5
38.125751972198486,5,3200,7,5
38.125722885131836,4,3200,7,5
38.1264226436615,6,3200,7,5
33.48143243789673,0,3200,8,1
33.49305772781372,4,3200,8,1
33.49328589439392,2,3200,8,1
33.49428153038025,7,3200,8,1
33.494534492492676,1,3200,8,1
33.49321150779724,6,3200,8,1
33.49476361274719,3,3200,8,1
